"title","date","link"
"EU accepts a Kyiv government, filled to the brim with Nazis","20.01.2020","https://euvsdisinfo.eu/report/eu-accepts-a-kyiv-government-filled-to-the-brim-with-nazis/"
"Far-right influence on Ukrainian politics grew after 2014 Kyiv coup","20.01.2020","https://euvsdisinfo.eu/report/far-right-influence-on-ukrainian-politics-grew-after-2014-kyiv-coup/"
"American conservatives wants the destruction of Russia","20.01.2020","https://euvsdisinfo.eu/report/american-conservatives-wants-the-destruction-of-russia/"
"Soros' office is involved in active transgender propaganda","20.01.2020","https://euvsdisinfo.eu/report/soros-office-is-involved-in-active-transgender-propaganda/"
"Unlike Iran, Ukraine has not had the courage to acknowledge it shot down a civilian airliner","20.01.2020","https://euvsdisinfo.eu/report/ukraine-has-not-had-the-courage-to-acknowledge-it-shot-down-mh17/"
"Soros network directly involved in the presidential elections and the government crisis in Romania","20.01.2020","https://euvsdisinfo.eu/report/soros-network-directly-involved-in-the-presidential-elections-and-the-government-crisis-in-romania/"
"Poland did not invite President Putin for the commemorations of the 75th Anniversary of the Auschwitz liberation","20.01.2020","https://euvsdisinfo.eu/report/poland-did-not-invite-president-putin-for-the-celebration-of-the-75th-anniversary-of-the-liberation-of-auschwitz/"
"Fight with climate change, Istanbul Convention and falsification of WWII history are used to consolidate the societies","20.01.2020","https://euvsdisinfo.eu/report/fight-with-climate-change-istanbul-convention-and-propaganda-of-falsification-of-wwii-history-are-used-to-consolidate-the-societies/"
"Ukraine and Georgia are Western tools against Russia","19.01.2020","https://euvsdisinfo.eu/report/ukraine-and-georgia-are-western-tools-against-russia/"
"Poland and Baltic states distort the truth about WWII","19.01.2020","https://euvsdisinfo.eu/report/poland-and-baltic-states-distort-the-truth-on-wwii/"
"Soviet troops were not able to support the Warsaw Uprising","19.01.2020","https://euvsdisinfo.eu/report/soviet-troops-were-not-able-to-support-warsaw-uprising/"
"NATO will be using Ukrainians in military conflicts around the world","19.01.2020","https://euvsdisinfo.eu/report/pending-check-nato-will-be-using-ukrainians-in-military-conflicts-around-the-world/"
"Polish politicians are editing the past and interpret it themselves","19.01.2020","https://euvsdisinfo.eu/report/polish-politicians-are-editing-the-military-past-and-interpretated-it-themselves/"
"Poland wants to make money out of WWII, justifies Nazism","19.01.2020","https://euvsdisinfo.eu/report/poland-introduces-censorship-about-world-war-ii-and-rewriting-history/"
"Poland entered into a conspiracy with fascist Germany","19.01.2020","https://euvsdisinfo.eu/report/poland-entered-into-a-conspiracy-with-fascist-germany/"
"Ukrainian's national trident symbol recognised as an extremist symbol by British police","19.01.2020","https://euvsdisinfo.eu/report/pending-check-ukrainian-national-symbol-trident-recognized-as-an-extremist-symbol-by-british-police/"
"March 5, 1946, Churchill announced his ""Iron Curtain"" against communism","19.01.2020","https://euvsdisinfo.eu/report/march-5-1946-churchill-announced-his-iron-curtain-against-communism/"
"European countries try to rewrite history of the WWII - Russia preserves the truth","19.01.2020","https://euvsdisinfo.eu/report/european-countries-try-to-rewrite-history-of-the-wwii-russia-preserves-the-truth/"
"Warsaw was liberated by the Polish People’s Army, which was a Polish national formation","19.01.2020","https://euvsdisinfo.eu/report/warsaw-was-liberated-by-the-polish-peoples-army-which-was-a-polish-national-formation/"
"Poland was an ally of Nazi Germany and had a role in the outbreak of WWII","18.01.2020","https://euvsdisinfo.eu/report/poland-was-an-ally-of-nazi-germany-had-a-role-in-the-outbreak-of-wwii/"
"Claims about Russia’s interference into US elections are unfounded","18.01.2020","https://euvsdisinfo.eu/report/claims-about-russias-interference-into-us-elections-are-unfounded/"
"Euromaidan was a coup led by fascists","18.01.2020","https://euvsdisinfo.eu/report/euromaidan-was-a-coup-led-by-fascists/"
"Neo-Nazism flourishes in the European Union","18.01.2020","https://euvsdisinfo.eu/report/neo-nazism-flourishes-in-the-european-union/"
"Poland is rewriting history of Second World War","18.01.2020","https://euvsdisinfo.eu/report/poland-is-rewriting-history-of-second-world-war/"
"Canada is not an independent state, but an obedient puppet of the US","18.01.2020","https://euvsdisinfo.eu/report/canada-is-not-an-independent-state-but-an-obedient-puppet-of-the-us/"
"Since 2018 Armenia is under Anglo-American occupation, similar to Nazi operations","18.01.2020","https://euvsdisinfo.eu/report/since-2018-armenia-is-under-anglo-american-occupation/"
"Ukraine is under foreign control since independence","17.01.2020","https://euvsdisinfo.eu/report/ukraine-is-under-foreign-control-since-independence/"
"Poland tries to adjust history to politics, misinterpreting the historical facts","17.01.2020","https://euvsdisinfo.eu/report/poland-tries-to-adjust-history-to-politics-misinterpreting-the-historical-facts-in-political-goals/"
"The Polish economy was revived thanks to the Soviet Union","17.01.2020","https://euvsdisinfo.eu/report/the-polish-economy-was-revived-thanks-to-the-soviet-union/"
"The Polish authorities are overtaken by Russophobic hysteria and historical arrogance","17.01.2020","https://euvsdisinfo.eu/report/the-polish-authorities-are-overtaken-by-russophobic-hysteria-and-historical-arrogance/"
"Poland tries to impose its vision of the Holocaust on the West","17.01.2020","https://euvsdisinfo.eu/report/poland-tries-to-impose-its-vision-of-the-holocaust-on-the-west/"
"The Polish Home Army carried out terrorist activities behind the backs of the Red Army","17.01.2020","https://euvsdisinfo.eu/report/the-polish-home-army-carried-out-terrorist-activities-in-the-rear-of-the-red-army/"
"Belarus and the Russian Federation are parts of Russia. Sooner or later, our country will be united.","17.01.2020","https://euvsdisinfo.eu/report/belarus-and-the-russian-federation-are-parts-of-russia-sooner-or-later-our-country-will-be-united/"
"Poland is a country which does not want to condemn anti-Semitism","17.01.2020","https://euvsdisinfo.eu/report/polish-president-andrzej-dudas-decision-to-withdraw-from-the-world-holocaust-forum-in-jerusalem-confirms-that-poland-is-a-country-which-does-not-want-to-condemn-anti-semitism/"
"The U.S. Agency for Global Media systematically spreads disinformation","17.01.2020","https://euvsdisinfo.eu/report/the-u-s-agency-for-global-media-usagm-known-for-its-radio-liberty-radio-free-europe-project-systematically-spreads-disinformation/"
"Trump wants ""to clear out"" US Democratic Party supporters in the Ukrainian government","17.01.2020","https://euvsdisinfo.eu/report/trump-wants-to-clear-out-the-us-democratic-party-supporters-in-the-ukrainian-government/"
"Poland uses the lie about WWII to weaken Russia's position on the international stage","17.01.2020","https://euvsdisinfo.eu/report/poland-uses-the-lie-about-wwii-to-weaken-russias-position-on-the-international-stage/"
"The EU is an occupational government on behalf of the US in Europe","17.01.2020","https://euvsdisinfo.eu/report/eu-occupation-government-behalf-us-in-europe/"
"200,000 Soviet soldiers gave their lives, liberating Warsaw from Nazis","17.01.2020","https://euvsdisinfo.eu/report/200000-soviet-soldiers-gave-lives-to-liberate-warsaw-from-nazis/"
"The sanctions put on Dmitry Kiselyov do not concern the RT agency","17.01.2020","https://euvsdisinfo.eu/report/the-sanctions-put-on-dmitry-kiselev-do-not-concern-the-rt-agency/"
"Poland was liberated thanks to the Soviet Army","17.01.2020","https://euvsdisinfo.eu/report/poland-was-liberated-thanks-to-the-soviet-army/"
"Soviet troops waiting for the Warsaw Uprising to bleed out is a myth","17.01.2020","https://euvsdisinfo.eu/report/soviet-troops-waiting-for-the-uprising-to-bleed-out-is-a-myth/"
"NATO exercise Defender 2020 increases the danger of war in the middle of Europe","17.01.2020","https://euvsdisinfo.eu/report/nato-exercise-defender-2020-increases-the-danger-of-war-in-the-middle-of-europe/"
"Suspension of Sputnik Estonia is censorship","16.01.2020","https://euvsdisinfo.eu/report/suspension-of-sputnik-estonia-is-censorship/"
"The EU intentionally destroyed economies of the Baltic states","16.01.2020","https://euvsdisinfo.eu/report/the-eu-intentionally-destroyed-economies-of-the-baltic-states/"
"Foreign espionage could be to blame for Iran downing flight PS752","16.01.2020","https://euvsdisinfo.eu/report/someone-from-outside-iran-might-have-downed-the-ps752/"
"The Red Army saved Kraków from destruction by Nazis","16.01.2020","https://euvsdisinfo.eu/report/the-red-army-saved-krakow-from-destruction-by-nazis/"
"The Polish historical policy is written by the Law and Justice party","16.01.2020","https://euvsdisinfo.eu/report/the-polish-historical-policy-is-written-by-the-law-and-justice-party/"
"Ukraine's heroes are all anti-Semites","15.01.2020","https://euvsdisinfo.eu/report/ukraines-heroes-are-all-anti-semites/"
"Deep State sponsors Montenegro in the seizure of the property of the Serbian Orthodox Church","15.01.2020","https://euvsdisinfo.eu/report/american-deep-state-sponsors-montenegro-in-the-seizure-on-property-of-the-serbian-orthodox-church/"
"Belarus and the Russian Federation are parts of Russia, they will be united","15.01.2020","https://euvsdisinfo.eu/report/belarus-and-the-russian-federation-are-parts-of-russia-they-will-inevitably-form-one-state/"
"Facts about WWII are being covered-up in Europe in order to conceal ""unpleasant moments"" in its history","15.01.2020","https://euvsdisinfo.eu/report/facts-about-the-wwii-are-being-covered-up-in-europe-in-order-to-conceal-unpleasant-moments-in-its-history/"
"The Red Army could not support the Warsaw Uprising","15.01.2020","https://euvsdisinfo.eu/report/the-red-army-could-not-support-the-warsaw-uprising/"
"Revision of the World War II history is state position of Warsaw","14.01.2020","https://euvsdisinfo.eu/report/a-revision-of-the-world-war-ii-history-is-a-state-position-of-warsaw/"
"Lined up with the US, the EU never took independent decisions","14.01.2020","https://euvsdisinfo.eu/report/lined-up-with-the-us-the-eu-never-took-independent-decisions/"
"PS752: Iranian elites attempt to betray Iraq, Syria, Palestine and their own people","14.01.2020","https://euvsdisinfo.eu/report/ps752-iranian-elites-attempt-to-betray-iraq-syria-palestine-and-their-own-people/"
"PS752: By admitting its guilt, Iran defused a US/NATO/MOSSAD false-flag operation","14.01.2020","https://euvsdisinfo.eu/report/ps752-by-admitting-its-guilt-iran-defused-a-us-nato-mossad-false-flag-operation/"
"Five peculiarities around the Boeing shot down in Iran, US might be behind the crash","14.01.2020","https://euvsdisinfo.eu/report/five-peculiarities-around-the-boeing-shot-down-in-iran/"
"In 1938, Poland was a Nazi ally","14.01.2020","https://euvsdisinfo.eu/report/in-1938-poland-was-a-nazi-ally/"
"The European Day of Remembrance for the Victims of Totalitarian Regimes is a false holiday","14.01.2020","https://euvsdisinfo.eu/report/the-european-day-of-remembrance-for-the-victims-of-totalitarian-regimes-is-a-false-holiday/"
"Nazi-Soviet Non-Aggression Pact was a direct result of British, French and Polish politics","14.01.2020","https://euvsdisinfo.eu/report/the-nazi-soviet-non-aggression-pact-was-a-direct-result-of-the-british-french-and-polish-politics/"
"Poland created a fertile ground for Holocaust because of its pre-war anti-Semitism","14.01.2020","https://euvsdisinfo.eu/report/poland-is-co-responsible-for-the-holocaust-because-of-its-pre-war-anti-semitism/"
"Poland is avoiding discussion on difficult historical issues by refusing to take part in World Holocaust Forum","14.01.2020","https://euvsdisinfo.eu/report/poland-is-avoiding-the-discussion-on-difficult-historical-issues-by-refusing-to-take-part-in-the-world-holocaust-forum/"
"Trump administration's assassination of General Soleimani will trigger civil war in the United States","14.01.2020","https://euvsdisinfo.eu/report/the-assassination-of-general-soleimani-by-the-trump-administration-which-has-been-hijacked-by-the-globalist-elite-will-trigger-the-onset-of-a-civil-war-in-the-united-states/"
"The warm winter is a result of a climate weapon attack from the USA","14.01.2020","https://euvsdisinfo.eu/report/the-warm-winter-is-a-result-of-a-climate-weapon-attack-from-the-usa/"
"Ukraine has admitted that it is responsible for the crash of the MH17 in 2014","14.01.2020","https://euvsdisinfo.eu/report/ukraine-has-admitted-that-it-is-responsible-for-the-crash-of-the-mh17-in-2014/"
"Ukrainian fascists beat Jews","14.01.2020","https://euvsdisinfo.eu/report/ukrainian-fascists-beat-jews/"
"Signing of the agreement between the IMF and Moldova led to increased taxes and tariffs","14.01.2020","https://euvsdisinfo.eu/report/the-signing-of-the-agreement-between-the-international-monetary-fund-and-the-republic-of-moldova-has-led-to-increased-taxes-and-tariffs/"
"The European Parliament attacks Christian values in Romania","14.01.2020","https://euvsdisinfo.eu/report/the-european-parliament-is-attacking-christians-in-romania/"
"Western curators spent more than $1 billion for the coup in Armenia","13.01.2020","https://euvsdisinfo.eu/report/western-curators-spent-more-than-1-billion-for-the-coup-in-armenia/"
"World Wars were the result of Anglo-Saxon intrigues","13.01.2020","https://euvsdisinfo.eu/report/world-wars-were-the-result-of-anglo-saxon-intrigues/"
